HSV,9,8,3,2,16,16,TRUE,TRUE,TRUE,1,576,768,48,1392
HSV,9,8,3,2,16,32,FALSE,TRUE,TRUE,1,576,0,96,672
HSV,9,16,2,0,16,32,TRUE,TRUE,TRUE,1,144,768,96,1008
HSV,9,16,2,1,16,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,2,1,32,16,FALSE,TRUE,TRUE,1,144,0,48,192
HSV,9,16,2,1,32,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,2,2,16,32,TRUE,TRUE,TRUE,1,144,768,96,1008
HSV,9,16,2,2,16,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,2,2,32,16,TRUE,TRUE,TRUE,1,144,3072,48,3264
HSV,9,16,2,2,32,32,TRUE,TRUE,TRUE,1,144,3072,96,3312
HSV,9,16,2,2,32,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,2,ALL,16,32,FALSE,TRUE,TRUE,1,432,0,96,528
HSV,9,16,2,ALL,32,32,FALSE,TRUE,TRUE,1,432,0,96,528
HSV,9,16,3,0,16,16,FALSE,TRUE,TRUE,1,144,0,48,192
HSV,9,16,3,0,16,32,TRUE,TRUE,TRUE,1,144,768,96,1008
HSV,9,16,3,0,32,32,TRUE,TRUE,TRUE,1,144,3072,96,3312
HSV,9,16,3,1,16,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,3,1,32,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,3,ALL,32,32,FALSE,TRUE,TRUE,1,432,0,96,528
HSV,9,16,4,0,16,16,FALSE,TRUE,TRUE,1,144,0,48,192
HSV,9,16,4,0,16,32,TRUE,TRUE,TRUE,1,144,768,96,1008
HSV,9,16,4,0,16,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,4,0,32,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,4,1,16,16,FALSE,TRUE,TRUE,1,144,0,48,192
HSV,9,16,4,1,16,32,TRUE,TRUE,TRUE,1,144,768,96,1008
HSV,9,16,4,1,16,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,4,1,32,32,TRUE,TRUE,TRUE,1,144,3072,96,3312
HSV,9,16,4,1,32,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,4,2,16,16,TRUE,TRUE,TRUE,1,144,768,48,960
HSV,9,16,4,2,32,32,FALSE,TRUE,TRUE,1,144,0,96,240
HSV,9,16,4,ALL,16,16,FALSE,TRUE,TRUE,1,432,0,48,480
HSV,9,16,4,ALL,32,32,TRUE,TRUE,TRUE,1,432,3072,96,3600
HSV,9,16,4,ALL,32,32,FALSE,TRUE,TRUE,1,432,0,96,528
HSV,5,8,2,ALL,16,32,TRUE,FALSE,TRUE,1,960,768,0,1728
HSV,5,8,2,ALL,16,32,FALSE,TRUE,TRUE,1,960,0,96,1056
HSV,5,8,3,2,32,32,TRUE,TRUE,TRUE,1,320,3072,96,3488
HSV,5,8,3,ALL,16,16,TRUE,FALSE,TRUE,1,960,768,0,1728
HSV,5,8,3,ALL,32,16,TRUE,TRUE,TRUE,1,960,3072,48,4080
